"system_index","OBJECTID","ndvi","pixel_qa",
1_1_LT05_066015_20130625,1,0.78445771,80,
1_1_LT05_066015_20130711,1,0.836188742,80,
1_1_LT05_066015_20130727,1,0.701784544,80,
1_1_LT05_066015_20130812,1,0.78963388,80,
1_1_LT05_066015_20130828,1,0.84143321,80,
1_1_LT05_066015_20130913,1,0.834776645,80,
1_1_LT05_066015_20130929,1,0.820185877,80,
1_1_LT05_066015_20131015,1,0.77610909,80,
1_1_LT05_066015_20131031,1,0.772453713,80,
1_1_LT05_066015_20131116,1,0.881148153,80,
1_1_LT05_066015_20131202,1,0.773013822,80,
1_1_LT05_066015_20131218,1,0.71391831,80,
1_1_LT05_066015_20140103,1,0.705885987,80,
1_1_LT05_066015_20140119,1,0.820641797,80,
1_1_LT05_066015_20140204,1,0.861892594,80,
1_1_LT05_066015_20140220,1,0.882103177,80,
1_1_LT05_066015_20140308,1,0.777409853,80,
1_1_LT05_066015_20140324,1,0.721331074,80,
1_1_LT05_066015_20140409,1,0.772541556,80,
1_1_LT05_066015_20140425,1,0.835813398,80,
1_1_LT05_066015_20140511,1,0.878493571,80,
1_1_LT05_066015_20140527,1,0.787422664,80,
1_1_LT05_066015_20140612,1,0.83380634,80,
1_1_LT05_066015_20140628,1,0.725619213,80,
1_1_LT05_066015_20140714,1,0.71334645,80,
1_1_LT05_066015_20140730,1,0.758809971,80,
1_1_LT05_066015_20140815,1,0.884845952,80,
1_1_LT05_066015_20140831,1,0.755515009,80,
1_1_LT05_066015_20140916,1,0.822324694,80,
1_1_LT05_066015_20141002,1,0.787128756,80,
1_1_LT05_066015_20141018,1,0.705804989,80,
1_1_LT05_066015_20141103,1,0.846888878,80,
1_1_LT05_066015_20141119,1,0.805555023,80,
1_1_LT05_066015_20141205,1,0.812966967,80,
1_1_LT05_066015_20141221,1,0.795780095,80,
1_1_LT05_066015_20150106,1,0.854436255,80,
1_1_LT05_066015_20150122,1,0.751708999,80,
1_1_LT05_066015_20150207,1,0.865454564,80,
1_1_LT05_066015_20150223,1,0.714750184,80,
1_1_LT05_066015_20150311,1,0.744469278,80,
1_1_LT05_066015_20150327,1,0.771167212,80,
1_1_LT05_066015_20150412,1,0.823520641,80,
1_1_LT05_066015_20150428,1,0.743555451,80,
1_1_LT05_066015_20150514,1,0.755052215,80,
1_1_LT05_066015_20150530,1,0.89227964,80,
1_1_LT05_066015_20150615,1,0.86869679,80,
1_1_LT05_066015_20150701,1,0.875370312,80,
1_1_LT05_066015_20150717,1,0.754413738,80,
1_1_LT05_066015_20150802,1,0.760193351,80,
1_1_LT05_066015_20150818,1,0.778570881,80,
1_1_LT05_066015_20150903,1,0.833082297,80,
1_1_LT05_066015_20150919,1,0.716883117,80,
1_1_LT05_066015_20151005,1,0.74774315,80,
1_1_LT05_066015_20151021,1,0.798242271,80,
1_1_LT05_066015_20151106,1,0.774141213,80,
1_1_LT05_066015_20151122,1,0.870588685,80,
1_1_LT05_066015_20151208,1,0.744617032,80,
1_1_LT05_066015_20151224,1,0.88476611,80,
1_1_LT05_066015_20160109,1,0.737361624,80,
1_1_LT05_066015_20160125,1,0.78688728,80,
1_1_LT05_066015_20160210,1,0.70875956,80,
1_1_LT05_066015_20160226,1,0.873215478,80,
1_1_LT05_066015_20160313,1,0.794078537,80,
1_1_LT05_066015_20160329,1,0.704707903,80,
1_1_LT05_066015_20160414,1,0.756541944,80,
1_1_LT05_066015_20160430,1,0.893564983,80,
1_1_LT05_066015_20160516,1,0.729614463,80,
1_1_LT05_066015_20160601,1,0.739116371,80,
1_1_LT05_066015_20160617,1,0.817312726,80,
1_1_LT05_066015_20160703,1,0.746334984,80,
1_1_LT05_066015_20160719,1,0.817562042,80,
1_1_LT05_066015_20160804,1,0.722707149,80,
1_1_LT05_066015_20160820,1,0.787669527,80,
1_1_LT05_066015_20160905,1,0.894283361,80,
1_1_LT05_066015_20160921,1,0.764467338,80,
1_1_LT05_066015_20161007,1,0.82771737,80,
1_1_LT05_066015_20161023,1,0.699237828,80,
1_1_LT05_066015_20161108,1,0.731844797,80,
1_1_LT05_066015_20161124,1,0.833883976,80,
1_1_LT05_066015_20161210,1,0.832731829,80,
1_1_LT05_066015_20161226,1,0.867723042,80,
1_1_LT05_066015_20170111,1,0.741817231,80,
1_1_LT05_066015_20170127,1,0.730451256,80,
1_1_LT05_066015_20170212,1,0.705301506,80,
1_1_LT05_066015_20170228,1,0.720107115,80,
1_1_LT05_066015_20170316,1,0.837135096,80,
1_1_LT05_066015_20170401,1,0.799656002,80,
1_1_LT05_066015_20170417,1,0.808882023,80,
1_1_LT05_066015_20170503,1,0.803709566,80,
1_1_LT05_066015_20170519,1,0.708078942,80,
1_1_LT05_066015_20170604,1,0.714526197,80,
1_1_LT05_066015_20170620,1,0.738657419,80,
1_1_LT05_066015_20170706,1,0.720377125,80,
1_1_LT05_066015_20170722,1,0.836925474,80,
1_1_LT05_066015_20170807,1,0.75880157,80,
1_1_LT05_066015_20170823,1,0.890641306,80,
1_1_LT05_066015_20170908,1,0.79895359,80,
1_1_LT05_066015_20170924,1,0.816962946,80,
1_1_LT05_066015_20171010,1,0.799673231,80,
1_1_LT05_066015_20171026,1,0.802399973,80,
1_1_LT05_066015_20171111,1,0.785636984,80,
1_1_LT05_066015_20171127,1,0.895106458,80,
1_1_LT05_066015_20171213,1,0.78495539,80,
1_1_LT05_066015_20171229,1,0.878411926,80,
1_1_LT05_066015_19900101,2,0.060319417,80,
1_1_LT05_066015_19900117,2,0.13816911,80,
1_1_LT05_066015_19900202,2,0.121537364,80,
1_1_LT05_066015_19900218,2,0.039800931,80,
1_1_LT05_066015_19900306,2,0.035433373,80,
1_1_LT05_066015_19900322,2,0.147392771,80,
1_1_LT05_066015_19900407,2,0.151674455,80,
1_1_LT05_066015_19900423,2,0.196249308,80,
1_1_LT05_066015_19900509,2,0.182524238,80,
1_1_LT05_066015_19900525,2,0.179311287,80,
1_1_LT05_066015_19900610,2,0.0215498,80,
1_1_LT05_066015_19900626,2,0.106874715,80,
1_1_LT05_066015_19900712,2,0.038631594,80,
1_1_LT05_066015_19900728,2,0.124890493,80,
1_1_LT05_066015_19900813,2,0.005487114,80,
1_1_LT05_066015_19900829,2,0.065438588,80,
1_1_LT05_066015_19900914,2,0.185616272,80,
1_1_LT05_066015_19900930,2,0.172793787,80,
1_1_LT05_066015_19901016,2,0.170317448,80,
1_1_LT05_066015_19901101,2,0.007962749,80,
1_1_LT05_066015_19901117,2,0.019781878,80,
1_1_LT05_066015_19901203,2,0.133483103,80,
1_1_LT05_066015_19901219,2,0.141200063,80,
1_1_LT05_066015_19910104,2,0.036869361,80,
1_1_LT05_066015_19910120,2,0.098384307,80,
1_1_LT05_066015_19910205,2,0.0056392,80,
1_1_LT05_066015_19910221,2,0.127293128,80,
1_1_LT05_066015_19910309,2,0.03752882,80,
1_1_LT05_066015_19910325,2,0.063596582,80,
1_1_LT05_066015_19910410,2,0.047442046,80,
1_1_LT05_066015_19910426,2,0.060578937,80,
1_1_LT05_066015_19910512,2,0.053991056,80,
1_1_LT05_066015_19910528,2,0.198933159,80,
1_1_LT05_066015_19910613,2,0.128070653,80,
1_1_LT05_066015_19910629,2,0.013143182,80,
1_1_LT05_066015_19910715,2,0.052325283,80,
1_1_LT05_066015_19910731,2,0.151105252,80,
1_1_LT05_066015_19910816,2,0.11167725,80,
1_1_LT05_066015_19910901,2,0.116036706,80,
1_1_LT05_066015_19910917,2,0.109998103,80,
1_1_LT05_066015_19911003,2,0.041863297,80,
1_1_LT05_066015_19911019,2,0.092514876,80,
1_1_LT05_066015_19911104,2,0.163012589,80,
1_1_LT05_066015_19911120,2,0.066103758,80,
1_1_LT05_066015_19911206,2,0.155759784,80,
1_1_LT05_066015_19911222,2,0.11810231,80,
1_1_LT05_066015_19920107,2,0.149671857,80,
1_1_LT05_066015_19920123,2,0.17322032,80,
1_1_LT05_066015_19920208,2,0.058373027,80,
1_1_LT05_066015_19920224,2,0.107510266,80,
1_1_LT05_066015_19920311,2,0.126570238,80,
1_1_LT05_066015_19920327,2,0.153296188,80,
1_1_LT05_066015_19920412,2,0.037318198,80,
1_1_LT05_066015_19920428,2,0.167922433,80,
1_1_LT05_066015_19920514,2,0.006969436,80,
1_1_LT05_066015_19920530,2,0.141979275,80,
1_1_LT05_066015_19920615,2,0.019594397,80,
1_1_LT05_066015_19920701,2,0.015398739,80,
1_1_LT05_066015_19920717,2,0.083430701,80,
1_1_LT05_066015_19920802,2,0.000528415,80,
1_1_LT05_066015_19920818,2,0.069747609,80,
1_1_LT05_066015_19920903,2,0.192645065,80,
1_1_LT05_066015_19920919,2,0.08253797,80,
1_1_LT05_066015_19921005,2,0.001979784,80,
1_1_LT05_066015_19921021,2,0.025412146,80,
1_1_LT05_066015_19921106,2,0.109098789,80,
1_1_LT05_066015_19921122,2,0.134228215,80,
1_1_LT05_066015_19921208,2,0.035404604,80,
1_1_LT05_066015_19921224,2,0.088082302,80,
1_1_LT05_066015_19930109,2,0.096072965,80,
1_1_LT05_066015_19930125,2,0.198572109,80,
1_1_LT05_066015_19930210,2,0.190442158,80,
1_1_LT05_066015_19930226,2,0.131582268,80,
1_1_LT05_066015_19930314,2,0.154829551,80,
1_1_LT05_066015_19930330,2,0.067861923,80,
1_1_LT05_066015_19930415,2,0.156675023,80,
1_1_LT05_066015_19930501,2,0.164800006,80,
1_1_LT05_066015_19930517,2,0.092487984,80,
1_1_LT05_066015_19930602,2,0.009282639,80,
1_1_LT05_066015_19930618,2,0.137873181,80,
1_1_LT05_066015_19930704,2,0.191278565,80,
1_1_LT05_066015_19930720,2,0.064646984,80,
1_1_LT05_066015_19930805,2,0.012617398,80,
1_1_LT05_066015_19930821,2,0.002236,80,
1_1_LT05_066015_19930906,2,0.151788164,80,
1_1_LT05_066015_19930922,2,-0.001083614,80,
1_1_LT05_066015_19931008,2,0.123492782,80,
1_1_LT05_066015_19931024,2,0.045709009,80,
1_1_LT05_066015_19931109,2,0.160160942,80,
1_1_LT05_066015_19931125,2,0.042127077,80,
1_1_LT05_066015_19931211,2,0.179876386,80,
1_1_LT05_066015_19931227,2,0.015027843,80,
1_1_LT05_066015_19940112,2,0.157307506,80,
1_1_LT05_066015_19940128,2,0.105182821,80,
1_1_LT05_066015_19940213,2,0.036721975,80,
1_1_LT05_066015_19940301,2,0.047385154,80,
1_1_LT05_066015_19940317,2,0.14369026,80,
1_1_LT05_066015_19940402,2,0.172186182,80,
1_1_LT05_066015_19940418,2,0.009477317,80,
1_1_LT05_066015_19940504,2,0.083315607,80,
1_1_LT05_066015_19940520,2,0.190345706,80,
1_1_LT05_066015_19940605,2,0.174426783,80,
1_1_LT05_066015_19940621,2,0.071067065,80,
1_1_LT05_066015_19940707,2,0.154412685,80,
1_1_LT05_066015_19940723,2,0.101297825,80,
1_1_LT05_066015_19940808,2,0.108319623,80,
1_1_LT05_066015_19940824,2,0.021672423,80,
1_1_LT05_066015_19940909,2,0.126633104,80,
1_1_LT05_066015_19940925,2,0.165149351,80,
1_1_LT05_066015_19941011,2,0.08205402,80,
1_1_LT05_066015_19941027,2,0.164978128,80,
1_1_LT05_066015_19941112,2,0.185439378,80,
1_1_LT05_066015_19941128,2,0.104475013,80,
1_1_LT05_066015_19941214,2,0.139273858,80,
1_1_LT05_066015_19941230,2,0.098800446,80,
1_1_LT05_066015_19950115,2,0.092794024,80,
1_1_LT05_066015_19950131,2,0.027825188,80,
1_1_LT05_066015_19950216,2,0.036244822,80,
1_1_LT05_066015_19950304,2,0.038732764,80,
1_1_LT05_066015_19950320,2,0.177210176,80,
1_1_LT05_066015_19950405,2,-0.000485407,80,
1_1_LT05_066015_19950421,2,0.019921378,80,
1_1_LT05_066015_19950507,2,0.13912434,80,
1_1_LT05_066015_19950523,2,0.122181333,80,
1_1_LT05_066015_19950608,2,0.118416863,80,
1_1_LT05_066015_19950624,2,0.048498399,80,
1_1_LT05_066015_19950710,2,0.046021019,80,
1_1_LT05_066015_19950726,2,0.135233606,80,
1_1_LT05_066015_19950811,2,0.145182145,80,
1_1_LT05_066015_19950827,2,0.052416031,80,
1_1_LT05_066015_19950912,2,0.186207805,80,
1_1_LT05_066015_19950928,2,0.120123022,80,
1_1_LT05_066015_19951014,2,0.188992918,80,
1_1_LT05_066015_19951030,2,0.069196708,80,
1_1_LT05_066015_19951115,2,0.031798436,80,
1_1_LT05_066015_19951201,2,0.033818619,80,
1_1_LT05_066015_19951217,2,0.118877527,80,
1_1_LT05_066015_19960102,2,0.175070062,80,
1_1_LT05_066015_19960118,2,0.125001662,80,
1_1_LT05_066015_19960203,2,0.115337507,80,
1_1_LT05_066015_19960219,2,0.140530642,80,
1_1_LT05_066015_19960306,2,0.040147294,80,
1_1_LT05_066015_19960322,2,0.106254089,80,
1_1_LT05_066015_19960407,2,0.05840332,80,
1_1_LT05_066015_19960423,2,0.147863682,80,
1_1_LT05_066015_19960509,2,0.173414881,80,
1_1_LT05_066015_19960525,2,0.06992264,80,
1_1_LT05_066015_19960610,2,0.196691485,80,
1_1_LT05_066015_19960626,2,0.004698817,80,
1_1_LT05_066015_19960712,2,0.075016245,80,
1_1_LT05_066015_19960728,2,0.000512082,80,
1_1_LT05_066015_19960813,2,0.094680648,80,
1_1_LT05_066015_19960829,2,0.024661191,80,
1_1_LT05_066015_19960914,2,0.18983704,80,
1_1_LT05_066015_19960930,2,0.139677067,80,
1_1_LT05_066015_19961016,2,0.187102644,80,
1_1_LT05_066015_19961101,2,0.001597703,80,
1_1_LT05_066015_19961117,2,0.172277035,80,
1_1_LT05_066015_19961203,2,0.172746757,80,
1_1_LT05_066015_19961219,2,0.053901158,80,
1_1_LT05_066015_19970104,2,0.088555586,80,
1_1_LT05_066015_19970120,2,0.18791834,80,
1_1_LT05_066015_19970205,2,0.145148604,80,
1_1_LT05_066015_19970221,2,0.006551506,80,
1_1_LT05_066015_19970309,2,0.047718112,80,
1_1_LT05_066015_19970325,2,0.062255481,80,
1_1_LT05_066015_19970410,2,0.01645102,80,
1_1_LT05_066015_19970426,2,0.050047848,80,
1_1_LT05_066015_19970512,2,0.179011232,80,
1_1_LT05_066015_19970528,2,0.09168724,80,
1_1_LT05_066015_19970613,2,0.10414927,80,
1_1_LT05_066015_19970629,2,0.027487471,80,
1_1_LT05_066015_19970715,2,0.159912232,80,
1_1_LT05_066015_19970731,2,0.054134377,80,
1_1_LT05_066015_19970816,2,0.140180771,80,
1_1_LT05_066015_19970901,2,0.122634841,80,
1_1_LT05_066015_19970917,2,0.015314427,80,
1_1_LT05_066015_19971003,2,0.092581942,80,
1_1_LT05_066015_19971019,2,0.043113736,80,
1_1_LT05_066015_19971104,2,0.025635341,80,
1_1_LT05_066015_19971120,2,0.13948139,80,
1_1_LT05_066015_19971206,2,0.022590295,80,
1_1_LT05_066015_19971222,2,0.196204967,80,
1_1_LT05_066015_19980107,2,0.006720154,80,
1_1_LT05_066015_19980123,2,0.079265104,80,
1_1_LT05_066015_19980208,2,0.064481398,80,
1_1_LT05_066015_19980224,2,0.070382201,80,
1_1_LT05_066015_19980312,2,0.12362043,80,
1_1_LT05_066015_19980328,2,0.172932632,80,
1_1_LT05_066015_19980413,2,0.043959621,80,
1_1_LT05_066015_19980429,2,0.044049052,80,
1_1_LT05_066015_19980515,2,0.116696973,80,
1_1_LT05_066015_19980531,2,0.012950845,80,
1_1_LT05_066015_19980616,2,0.177164515,80,
1_1_LT05_066015_19980702,2,0.080663468,80,
1_1_LT05_066015_19980718,2,0.004838192,80,
1_1_LT05_066015_19980803,2,-0.0007336,80,
1_1_LT05_066015_19980819,2,0.123118243,80,
1_1_LT05_066015_19980904,2,0.088272839,80,
1_1_LT05_066015_19980920,2,0.095127649,80,
1_1_LT05_066015_19981006,2,0.100127659,80,
1_1_LT05_066015_19981022,2,0.072156939,80,
1_1_LT05_066015_19981107,2,0.17966874,80,
1_1_LT05_066015_19981123,2,0.121056972,80,
1_1_LT05_066015_19981209,2,0.056605628,80,
1_1_LT05_066015_19981225,2,0.134106999,80,
1_1_LT05_066015_19990110,2,0.013336074,80,
1_1_LT05_066015_19990126,2,0.072357409,80,
1_1_LT05_066015_19990211,2,0.177909706,80,
1_1_LT05_066015_19990227,2,0.133458261,80,
1_1_LT05_066015_19990315,2,0.00158371,80,
1_1_LT05_066015_19990331,2,-0.001345199,80,
1_1_LT05_066015_19990416,2,0.091206004,80,
1_1_LT05_066015_19990502,2,0.158685043,80,
1_1_LT05_066015_19990518,2,0.084746792,80,
1_1_LT05_066015_19990603,2,0.18977716,80,
1_1_LT05_066015_19990619,2,0.096570171,80,
1_1_LT05_066015_19990705,2,0.048914734,80,
1_1_LT05_066015_19990721,2,0.006930427,80,
1_1_LT05_066015_19990806,2,0.162289728,80,
1_1_LT05_066015_19990822,2,0.185022254,80,
1_1_LT05_066015_19990907,2,0.153539955,80,
1_1_LT05_066015_19990923,2,0.114680823,80,
1_1_LT05_066015_19991009,2,0.006202888,80,
1_1_LT05_066015_19991025,2,0.140247494,80,
1_1_LT05_066015_19991110,2,0.036468937,80,
1_1_LT05_066015_19991126,2,0.152065478,80,
1_1_LT05_066015_19991212,2,0.027740597,80,
1_1_LT05_066015_19991228,2,0.048808547,80,
1_1_LT05_066015_20000113,2,0.15022601,80,
1_1_LT05_066015_20000129,2,0.134024679,80,
1_1_LT05_066015_20000214,2,0.090748693,80,
1_1_LT05_066015_20000301,2,0.023636023,80,
1_1_LT05_066015_20000317,2,0.019391565,80,
1_1_LT05_066015_20000402,2,0.063621449,80,
1_1_LT05_066015_20000418,2,0.095887298,80,
1_1_LT05_066015_20000504,2,0.186748617,80,
1_1_LT05_066015_20000520,2,0.15348096,80,
1_1_LT05_066015_20000605,2,0.078587834,80,
1_1_LT05_066015_20000621,2,0.044252469,80,
1_1_LT05_066015_20000707,2,0.089130064,80,
1_1_LT05_066015_20000723,2,0.037553548,80,
1_1_LT05_066015_20000808,2,0.139509291,80,
1_1_LT05_066015_20000824,2,0.096878806,80,
1_1_LT05_066015_20000909,2,0.065295414,80,
1_1_LT05_066015_20000925,2,0.171003719,80,
1_1_LT05_066015_20001011,2,0.19418279,80,
1_1_LT05_066015_20001027,2,0.166828403,80,
1_1_LT05_066015_20001112,2,0.031848123,80,
1_1_LT05_066015_20001128,2,0.168753974,80,
1_1_LT05_066015_20001214,2,0.079593432,80,
1_1_LT05_066015_20001230,2,0.124786816,80,
1_1_LT05_066015_20010115,2,0.187835127,80,
1_1_LT05_066015_20010131,2,0.065598623,80,
1_1_LT05_066015_20010216,2,0.028793452,80,
1_1_LT05_066015_20010304,2,0.043300774,80,
1_1_LT05_066015_20010320,2,0.020010278,80,
1_1_LT05_066015_20010405,2,0.06431278,80,
1_1_LT05_066015_20010421,2,0.031845908,80,
1_1_LT05_066015_20010507,2,0.113890184,80,
1_1_LT05_066015_20010523,2,0.114325776,80,
1_1_LT05_066015_20010608,2,0.133155292,80,
1_1_LT05_066015_20010624,2,0.034512212,80,
1_1_LT05_066015_20010710,2,0.06663741,80,
1_1_LT05_066015_20010726,2,0.104736115,80,
1_1_LT05_066015_20010811,2,0.133795493,80,
1_1_LT05_066015_20010827,2,0.167452398,80,
1_1_LT05_066015_20010912,2,0.067027417,80,
1_1_LT05_066015_20010928,2,0.052603555,80,
1_1_LT05_066015_20011014,2,0.166978574,80,
1_1_LT05_066015_20011030,2,0.184602771,80,
1_1_LT05_066015_20011115,2,0.173359665,80,
1_1_LT05_066015_20011201,2,0.039042309,80,
1_1_LT05_066015_20011217,2,0.088360053,80,
1_1_LT05_066015_20020102,2,0.176157626,80,
1_1_LT05_066015_20020118,2,-0.001160702,80,
1_1_LT05_066015_20020203,2,0.092418068,80,
1_1_LT05_066015_20020219,2,0.155902152,80,
1_1_LT05_066015_20020307,2,0.160240795,80,
1_1_LT05_066015_20020323,2,0.100703778,80,
1_1_LT05_066015_20020408,2,0.153821596,80,
1_1_LT05_066015_20020424,2,0.1941452,80,
1_1_LT05_066015_20020510,2,0.144168447,80,
1_1_LT05_066015_20020526,2,0.175338085,80,
1_1_LT05_066015_20020611,2,0.193559853,80,
1_1_LT05_066015_20020627,2,0.148341672,80,
1_1_LT05_066015_20020713,2,0.192623274,80,
1_1_LT05_066015_20020729,2,0.178149553,80,
1_1_LT05_066015_20020814,2,0.14858121,80,
1_1_LT05_066015_20020830,2,0.140561409,80,
1_1_LT05_066015_20020915,2,0.071143373,80,
1_1_LT05_066015_20021001,2,0.1563159,80,
1_1_LT05_066015_20021017,2,0.146226952,80,
1_1_LT05_066015_20021102,2,0.116461133,80,
1_1_LT05_066015_20021118,2,0.140000422,80,
1_1_LT05_066015_20021204,2,0.023367843,80,
1_1_LT05_066015_20021220,2,0.106530104,80,
1_1_LT05_066015_20030105,2,0.018873468,80,
1_1_LT05_066015_20030121,2,0.120332203,80,
1_1_LT05_066015_20030206,2,0.164930297,80,
1_1_LT05_066015_20030222,2,0.128889741,80,
1_1_LT05_066015_20030310,2,0.074250224,80,
1_1_LT05_066015_20030326,2,0.174932011,80,
1_1_LT05_066015_20030411,2,0.195004182,80,
1_1_LT05_066015_20030427,2,0.15494078,80,
1_1_LT05_066015_20030513,2,0.045986576,80,
1_1_LT05_066015_20030529,2,0.075623036,80,
1_1_LT05_066015_20030614,2,-0.000529362,80,
1_1_LT05_066015_20030630,2,0.09344151,80,
1_1_LT05_066015_20030716,2,0.153540864,80,
1_1_LT05_066015_20030801,2,0.149448925,80,
1_1_LT05_066015_20030817,2,0.016639411,80,
1_1_LT05_066015_20030902,2,0.08058829,80,
1_1_LT05_066015_20030918,2,0.172654347,80,
1_1_LT05_066015_20031004,2,0.062699392,80,
1_1_LT05_066015_20031020,2,0.056721519,80,
1_1_LT05_066015_20031105,2,0.067930664,80,
1_1_LT05_066015_20031121,2,0.035480799,80,
1_1_LT05_066015_20031207,2,0.047962486,80,
1_1_LT05_066015_20031223,2,0.02777701,80,
1_1_LT05_066015_20040108,2,0.00157904,80,
1_1_LT05_066015_20040124,2,0.146004218,80,
1_1_LT05_066015_20040209,2,0.152282442,80,
1_1_LT05_066015_20040225,2,0.03190123,80,
1_1_LT05_066015_20040312,2,0.193588667,80,
1_1_LT05_066015_20040328,2,0.038337062,80,
1_1_LT05_066015_20040413,2,0.160655841,80,
1_1_LT05_066015_20040429,2,0.136338134,80,
1_1_LT05_066015_20040515,2,0.058193229,80,
1_1_LT05_066015_20040531,2,0.105217417,80,
1_1_LT05_066015_20040616,2,0.088582879,80,
1_1_LT05_066015_20040702,2,0.071365528,80,
1_1_LT05_066015_20040718,2,0.16291685,80,
1_1_LT05_066015_20040803,2,0.008581321,80,
1_1_LT05_066015_20040819,2,0.092335162,80,
1_1_LT05_066015_20040904,2,0.178648553,80,
1_1_LT05_066015_20040920,2,0.187735309,80,
1_1_LT05_066015_20041006,2,0.027905801,80,
1_1_LT05_066015_20041022,2,0.095360228,80,
1_1_LT05_066015_20041107,2,0.115962334,80,
1_1_LT05_066015_20041123,2,0.057234197,80,
1_1_LT05_066015_20041209,2,0.043492565,80,
1_1_LT05_066015_20041225,2,0.08689092,80,
1_1_LT05_066015_20050110,2,0.014514494,80,
1_1_LT05_066015_20050126,2,0.02235729,80,
1_1_LT05_066015_20050211,2,0.19224834,80,
1_1_LT05_066015_20050227,2,0.182384758,80,
1_1_LT05_066015_20050315,2,0.069015639,80,
1_1_LT05_066015_20050331,2,0.13503836,80,
1_1_LT05_066015_20050416,2,0.004750462,80,
1_1_LT05_066015_20050502,2,0.070599742,80,
1_1_LT05_066015_20050518,2,0.148023295,80,
1_1_LT05_066015_20050603,2,0.026177674,80,
1_1_LT05_066015_20050619,2,0.144447576,80,
1_1_LT05_066015_20050705,2,0.126039807,80,
1_1_LT05_066015_20050721,2,0.129223148,80,
1_1_LT05_066015_20050806,2,0.004455855,80,
1_1_LT05_066015_20050822,2,0.193502298,80,
1_1_LT05_066015_20050907,2,0.180612436,80,
1_1_LT05_066015_20050923,2,0.041444349,80,
1_1_LT05_066015_20051009,2,0.082881526,80,
1_1_LT05_066015_20051025,2,0.083230453,80,
1_1_LT05_066015_20051110,2,0.088145482,80,
1_1_LT05_066015_20051126,2,0.044107993,80,
1_1_LT05_066015_20051212,2,0.187580869,80,
1_1_LT05_066015_20051228,2,0.092005865,80,
1_1_LT05_066015_20060113,2,0.020847479,80,
1_1_LT05_066015_20060129,2,0.187802626,80,
1_1_LT05_066015_20060214,2,0.073125099,80,
1_1_LT05_066015_20060302,2,0.067047277,80,
1_1_LT05_066015_20060318,2,0.176549288,80,
1_1_LT05_066015_20060403,2,-0.002804149,80,
1_1_LT05_066015_20060419,2,0.127682906,80,
1_1_LT05_066015_20060505,2,0.190253475,80,
1_1_LT05_066015_20060521,2,0.127837001,80,
1_1_LT05_066015_20060606,2,0.032612538,80,
1_1_LT05_066015_20060622,2,0.121096835,80,
1_1_LT05_066015_20060708,2,-0.002943457,80,
1_1_LT05_066015_20060724,2,0.015025684,80,
1_1_LT05_066015_20060809,2,0.064195197,80,
1_1_LT05_066015_20060825,2,0.052374189,80,
1_1_LT05_066015_20060910,2,0.079865954,80,
1_1_LT05_066015_20060926,2,0.080312147,80,
1_1_LT05_066015_20061012,2,0.102645965,80,
1_1_LT05_066015_20061028,2,0.091036903,80,
1_1_LT05_066015_20061113,2,0.168370377,80,
1_1_LT05_066015_20061129,2,0.061226083,80,
1_1_LT05_066015_20061215,2,-0.005662496,80,
1_1_LT05_066015_20061231,2,0.14643855,80,
1_1_LT05_066015_20070116,2,0.074306448,80,
1_1_LT05_066015_20070201,2,-0.005992538,80,
1_1_LT05_066015_20070217,2,0.0385642,80,
1_1_LT05_066015_20070305,2,0.021791447,80,
1_1_LT05_066015_20070321,2,0.090735242,80,
1_1_LT05_066015_20070406,2,0.063497229,80,
1_1_LT05_066015_20070422,2,-0.005739076,80,
1_1_LT05_066015_20070508,2,0.17666436,80,
1_1_LT05_066015_20070524,2,0.100759716,80,
1_1_LT05_066015_20070609,2,0.139670045,80,
1_1_LT05_066015_20070625,2,0.063411587,80,
1_1_LT05_066015_20070711,2,0.025013592,80,
1_1_LT05_066015_20070727,2,0.059369555,80,
1_1_LT05_066015_20070812,2,0.030975357,80,
1_1_LT05_066015_20070828,2,0.096107756,80,
1_1_LT05_066015_20070913,2,0.079729737,80,
1_1_LT05_066015_20070929,2,0.064972734,80,
1_1_LT05_066015_20071015,2,0.186870647,80,
1_1_LT05_066015_20071031,2,0.02589179,80,
1_1_LT05_066015_20071116,2,0.020619713,80,
